ClassName,NormalizedClassName,LessonType,FullDate,SessionID,SessionStart,SessionEnd,NumberOfTimeBlocks,SessionDurationMinutes,WeekdayName,SessionStartTime,SessionEndTime,SessionSlot,ExpectedStudents,PresentStudents,AttendanceRate,AttendancePercentage
Software Development Project I,software development project i,Groepswerk,2026-02-12,software development project i_20260212_1,2026-02-12 13:30:00,2026-02-12 17:45:00,2,255.0,Thursday,13:30,17:45,Thursday 13:30-17:45,334,4,0.011976047904191617,1.1976047904191618
Software Development Project I,software development project i,Groepswerk,2026-02-13,software development project i_20260213_1,2026-02-13 08:15:00,2026-02-13 12:30:00,2,255.0,Friday,08:15,12:30,Friday 08:15-12:30,333,4,0.012012012012012012,1.2012012012012012
Software Development Project I,software development project i,Groepswerk,2026-02-18,software development project i_20260218_1,2026-02-18 08:15:00,2026-02-18 12:30:00,2,255.0,Wednesday,08:15,12:30,Wednesday 08:15-12:30,342,18,0.05263157894736842,5.263157894736842
Software Development Project I,software development project i,Groepswerk,2026-02-19,software development project i_20260219_1,2026-02-19 13:30:00,2026-02-19 17:45:00,2,255.0,Thursday,13:30,17:45,Thursday 13:30-17:45,334,7,0.020958083832335328,2.095808383233533
Software Development Project I,software development project i,Groepswerk,2026-02-20,software development project i_20260220_1,2026-02-20 08:15:00,2026-02-20 12:30:00,2,255.0,Friday,08:15,12:30,Friday 08:15-12:30,333,73,0.21921921921921922,21.92192192192192
Software Development Project I,software development project i,Groepswerk,2026-02-25,software development project i_20260225_1,2026-02-25 08:15:00,2026-02-25 12:30:00,2,255.0,Wednesday,08:15,12:30,Wednesday 08:15-12:30,342,133,0.3888888888888889,38.88888888888889
Software Development Project I,software development project i,Groepswerk,2026-02-26,software development project i_20260226_1,2026-02-26 13:30:00,2026-02-26 17:45:00,2,255.0,Thursday,13:30,17:45,Thursday 13:30-17:45,334,119,0.3562874251497006,35.62874251497006
Software Development Project I,software development project i,Groepswerk,2026-02-27,software development project i_20260227_1,2026-02-27 08:15:00,2026-02-27 12:30:00,2,255.0,Friday,08:15,12:30,Friday 08:15-12:30,333,68,0.2042042042042042,20.42042042042042
Software Development Project I,software development project i,Groepswerk,2026-03-04,software development project i_20260304_1,2026-03-04 08:15:00,2026-03-04 12:30:00,2,255.0,Wednesday,08:15,12:30,Wednesday 08:15-12:30,342,128,0.3742690058479532,37.42690058479532
Software Development Project I,software development project i,Groepswerk,2026-03-05,software development project i_20260305_1,2026-03-05 13:30:00,2026-03-05 17:45:00,2,255.0,Thursday,13:30,17:45,Thursday 13:30-17:45,334,116,0.3473053892215569,34.73053892215569
Software Development Project I,software development project i,Groepswerk,2026-03-06,software development project i_20260306_1,2026-03-06 08:15:00,2026-03-06 12:30:00,2,255.0,Friday,08:15,12:30,Friday 08:15-12:30,333,69,0.2072072072072072,20.72072072072072
Software Development Project I,software development project i,Groepswerk,2026-03-11,software development project i_20260311_1,2026-03-11 08:15:00,2026-03-11 12:30:00,2,255.0,Wednesday,08:15,12:30,Wednesday 08:15-12:30,342,114,0.3333333333333333,33.33333333333333
Software Development Project I,software development project i,Groepswerk,2026-03-12,software development project i_20260312_1,2026-03-12 13:30:00,2026-03-12 17:45:00,2,255.0,Thursday,13:30,17:45,Thursday 13:30-17:45,334,112,0.33532934131736525,33.532934131736525
Software Development Project I,software development project i,Groepswerk,2026-03-13,software development project i_20260313_1,2026-03-13 08:15:00,2026-03-13 12:30:00,2,255.0,Friday,08:15,12:30,Friday 08:15-12:30,333,65,0.19519519519519518,19.51951951951952
Software Development Project I,software development project i,Groepswerk,2026-03-18,software development project i_20260318_1,2026-03-18 08:15:00,2026-03-18 12:30:00,2,255.0,Wednesday,08:15,12:30,Wednesday 08:15-12:30,342,129,0.37719298245614036,37.719298245614034
Software Development Project I,software development project i,Groepswerk,2026-03-19,software development project i_20260319_1,2026-03-19 13:30:00,2026-03-19 17:45:00,2,255.0,Thursday,13:30,17:45,Thursday 13:30-17:45,334,104,0.31137724550898205,31.137724550898206
Software Development Project I,software development project i,Groepswerk,2026-03-20,software development project i_20260320_1,2026-03-20 08:15:00,2026-03-20 12:30:00,2,255.0,Friday,08:15,12:30,Friday 08:15-12:30,333,65,0.19519519519519518,19.51951951951952
Software Development Project I,software development project i,Groepswerk,2026-03-25,software development project i_20260325_1,2026-03-25 08:15:00,2026-03-25 12:30:00,2,255.0,Wednesday,08:15,12:30,Wednesday 08:15-12:30,342,127,0.3713450292397661,37.13450292397661
Software Development Project I,software development project i,Groepswerk,2026-03-26,software development project i_20260326_1,2026-03-26 13:30:00,2026-03-26 17:45:00,2,255.0,Thursday,13:30,17:45,Thursday 13:30-17:45,334,111,0.3323353293413174,33.23353293413174
Software Development Project I,software development project i,Groepswerk,2026-03-27,software development project i_20260327_1,2026-03-27 08:15:00,2026-03-27 12:30:00,2,255.0,Friday,08:15,12:30,Friday 08:15-12:30,333,68,0.2042042042042042,20.42042042042042
Software Development Project I,software development project i,Groepswerk,2026-04-01,software development project i_20260401_1,2026-04-01 08:15:00,2026-04-01 12:30:00,2,255.0,Wednesday,08:15,12:30,Wednesday 08:15-12:30,342,114,0.3333333333333333,33.33333333333333
Software Development Project I,software development project i,Groepswerk,2026-04-02,software development project i_20260402_1,2026-04-02 13:30:00,2026-04-02 17:45:00,2,255.0,Thursday,13:30,17:45,Thursday 13:30-17:45,334,92,0.2754491017964072,27.54491017964072
Software Development Project I,software development project i,Groepswerk,2026-04-03,software development project i_20260403_1,2026-04-03 08:15:00,2026-04-03 12:30:00,2,255.0,Friday,08:15,12:30,Friday 08:15-12:30,333,60,0.18018018018018017,18.01801801801802
Software Development Project I,software development project i,Groepswerk,2026-04-22,software development project i_20260422_1,2026-04-22 08:15:00,2026-04-22 12:30:00,2,255.0,Wednesday,08:15,12:30,Wednesday 08:15-12:30,342,108,0.3157894736842105,31.57894736842105
Software Development Project I,software development project i,Groepswerk,2026-04-23,software development project i_20260423_1,2026-04-23 13:30:00,2026-04-23 17:45:00,2,255.0,Thursday,13:30,17:45,Thursday 13:30-17:45,334,69,0.20658682634730538,20.65868263473054
Software Development Project I,software development project i,Groepswerk,2026-04-24,software development project i_20260424_1,2026-04-24 08:15:00,2026-04-24 12:30:00,2,255.0,Friday,08:15,12:30,Friday 08:15-12:30,333,50,0.15015015015015015,15.015015015015015
Software Development Project I,software development project i,Groepswerk,2026-04-29,software development project i_20260429_1,2026-04-29 08:15:00,2026-04-29 12:30:00,2,255.0,Wednesday,08:15,12:30,Wednesday 08:15-12:30,342,43,0.12573099415204678,12.573099415204677
Software Development Project I,software development project i,Groepswerk,2026-04-30,software development project i_20260430_1,2026-04-30 13:30:00,2026-04-30 17:45:00,2,255.0,Thursday,13:30,17:45,Thursday 13:30-17:45,334,17,0.05089820359281437,5.089820359281437
Software Development Project I,software development project i,Groepswerk,2026-05-06,software development project i_20260506_1,2026-05-06 08:15:00,2026-05-06 12:30:00,2,255.0,Wednesday,08:15,12:30,Wednesday 08:15-12:30,342,116,0.3391812865497076,33.91812865497076
Software Development Project I,software development project i,Groepswerk,2026-05-07,software development project i_20260507_1,2026-05-07 13:30:00,2026-05-07 17:45:00,2,255.0,Thursday,13:30,17:45,Thursday 13:30-17:45,334,80,0.23952095808383234,23.952095808383234
Software Development Project I,software development project i,Groepswerk,2026-05-08,software development project i_20260508_1,2026-05-08 08:15:00,2026-05-08 12:30:00,2,255.0,Friday,08:15,12:30,Friday 08:15-12:30,333,49,0.14714714714714713,14.714714714714713
Software Development Project I,software development project i,Groepswerk,2026-05-13,software development project i_20260513_1,2026-05-13 08:15:00,2026-05-13 12:30:00,2,255.0,Wednesday,08:15,12:30,Wednesday 08:15-12:30,342,46,0.13450292397660818,13.450292397660817
Software Development Project I,software development project i,Groepswerk,2026-05-20,software development project i_20260520_1,2026-05-20 08:15:00,2026-05-20 12:30:00,2,255.0,Wednesday,08:15,12:30,Wednesday 08:15-12:30,342,58,0.1695906432748538,16.95906432748538
Software Development Project I,software development project i,Groepswerk,2026-05-21,software development project i_20260521_1,2026-05-21 13:30:00,2026-05-21 17:45:00,2,255.0,Thursday,13:30,17:45,Thursday 13:30-17:45,334,30,0.08982035928143713,8.982035928143713
Software Development Project I,software development project i,Groepswerk,2026-05-22,software development project i_20260522_1,2026-05-22 08:15:00,2026-05-22 12:30:00,2,255.0,Friday,08:15,12:30,Friday 08:15-12:30,333,5,0.015015015015015015,1.5015015015015014
Software Development Project II,software development project ii,Groepswerk,2026-02-24,software development project ii_20260224_1,2026-02-24 08:15:00,2026-02-24 17:45:00,1,570.0,Tuesday,08:15,17:45,Tuesday 08:15-17:45,93,38,0.40860215053763443,40.86021505376344
Software Development Project II,software development project ii,Groepswerk,2026-03-10,software development project ii_20260310_1,2026-03-10 08:15:00,2026-03-10 17:45:00,1,570.0,Tuesday,08:15,17:45,Tuesday 08:15-17:45,93,35,0.3763440860215054,37.634408602150536
Software Development Project II,software development project ii,Groepswerk,2026-03-24,software development project ii_20260324_1,2026-03-24 08:15:00,2026-03-24 17:45:00,1,570.0,Tuesday,08:15,17:45,Tuesday 08:15-17:45,93,4,0.043010752688172046,4.301075268817205
Software Development Project II,software development project ii,Groepswerk,2026-04-21,software development project ii_20260421_1,2026-04-21 08:15:00,2026-04-21 17:45:00,1,570.0,Tuesday,08:15,17:45,Tuesday 08:15-17:45,93,30,0.3225806451612903,32.25806451612903
Software Development Project II,software development project ii,Groepswerk,2026-05-05,software development project ii_20260505_1,2026-05-05 08:15:00,2026-05-05 17:45:00,1,570.0,Tuesday,08:15,17:45,Tuesday 08:15-17:45,93,34,0.3655913978494624,36.55913978494624
Software Development in ERP II,software development in erp ii,Gewoon vak,2026-02-13,software development in erp ii_20260213_1,2026-02-13 10:30:00,2026-02-13 13:30:00,1,180.0,Friday,10:30,13:30,Friday 10:30-13:30,8,2,0.25,25.0
Software Development in ERP II,software development in erp ii,Gewoon vak,2026-02-20,software development in erp ii_20260220_1,2026-02-20 10:30:00,2026-02-20 13:30:00,1,180.0,Friday,10:30,13:30,Friday 10:30-13:30,8,2,0.25,25.0
Software Development in ERP II,software development in erp ii,Gewoon vak,2026-02-27,software development in erp ii_20260227_1,2026-02-27 10:30:00,2026-02-27 13:30:00,1,180.0,Friday,10:30,13:30,Friday 10:30-13:30,8,2,0.25,25.0
Software Development in ERP II,software development in erp ii,Gewoon vak,2026-03-06,software development in erp ii_20260306_1,2026-03-06 10:30:00,2026-03-06 13:30:00,1,180.0,Friday,10:30,13:30,Friday 10:30-13:30,8,2,0.25,25.0
Software Development in ERP II,software development in erp ii,Gewoon vak,2026-03-13,software development in erp ii_20260313_1,2026-03-13 10:30:00,2026-03-13 13:30:00,1,180.0,Friday,10:30,13:30,Friday 10:30-13:30,8,0,0.0,0.0
Software Development in ERP II,software development in erp ii,Gewoon vak,2026-03-20,software development in erp ii_20260320_1,2026-03-20 10:30:00,2026-03-20 13:30:00,1,180.0,Friday,10:30,13:30,Friday 10:30-13:30,8,0,0.0,0.0
Software Development in ERP II,software development in erp ii,Gewoon vak,2026-03-27,software development in erp ii_20260327_1,2026-03-27 10:30:00,2026-03-27 13:30:00,1,180.0,Friday,10:30,13:30,Friday 10:30-13:30,8,0,0.0,0.0
Software Development in ERP II,software development in erp ii,Gewoon vak,2026-04-03,software development in erp ii_20260403_1,2026-04-03 10:30:00,2026-04-03 13:30:00,1,180.0,Friday,10:30,13:30,Friday 10:30-13:30,8,0,0.0,0.0
Software Development in ERP II,software development in erp ii,Gewoon vak,2026-04-24,software development in erp ii_20260424_1,2026-04-24 10:30:00,2026-04-24 13:30:00,1,180.0,Friday,10:30,13:30,Friday 10:30-13:30,8,0,0.0,0.0
Software Development in ERP II,software development in erp ii,Gewoon vak,2026-05-08,software development in erp ii_20260508_1,2026-05-08 10:30:00,2026-05-08 13:30:00,1,180.0,Friday,10:30,13:30,Friday 10:30-13:30,8,0,0.0,0.0
Software Development in ERP II,software development in erp ii,Gewoon vak,2026-05-22,software development in erp ii_20260522_1,2026-05-22 10:30:00,2026-05-22 13:30:00,1,180.0,Friday,10:30,13:30,Friday 10:30-13:30,8,0,0.0,0.0
System Engineering Lab,system engineering lab,Groepswerk,2026-02-11,system engineering lab_20260211_1,2026-02-11 08:15:00,2026-02-11 12:30:00,2,255.0,Wednesday,08:15,12:30,Wednesday 08:15-12:30,391,39,0.09974424552429667,9.974424552429667
System Engineering Lab,system engineering lab,Groepswerk,2026-02-12,system engineering lab_20260212_1,2026-02-12 13:30:00,2026-02-12 17:45:00,2,255.0,Thursday,13:30,17:45,Thursday 13:30-17:45,381,3,0.007874015748031496,0.7874015748031495
System Engineering Lab,system engineering lab,Groepswerk,2026-02-13,system engineering lab_20260213_1,2026-02-13 08:15:00,2026-02-13 12:30:00,2,255.0,Friday,08:15,12:30,Friday 08:15-12:30,382,16,0.041884816753926704,4.18848167539267
System Engineering Lab,system engineering lab,Groepswerk,2026-02-18,system engineering lab_20260218_1,2026-02-18 08:15:00,2026-02-18 12:30:00,2,255.0,Wednesday,08:15,12:30,Wednesday 08:15-12:30,391,13,0.03324808184143223,3.324808184143223
System Engineering Lab,system engineering lab,Groepswerk,2026-02-19,system engineering lab_20260219_1,2026-02-19 13:30:00,2026-02-19 17:45:00,2,255.0,Thursday,13:30,17:45,Thursday 13:30-17:45,381,5,0.013123359580052493,1.3123359580052494
System Engineering Lab,system engineering lab,Groepswerk,2026-02-20,system engineering lab_20260220_1,2026-02-20 08:15:00,2026-02-20 12:30:00,2,255.0,Friday,08:15,12:30,Friday 08:15-12:30,382,90,0.2356020942408377,23.56020942408377
System Engineering Lab,system engineering lab,Groepswerk,2026-02-25,system engineering lab_20260225_1,2026-02-25 08:15:00,2026-02-25 12:30:00,2,255.0,Wednesday,08:15,12:30,Wednesday 08:15-12:30,391,147,0.37595907928388744,37.59590792838875
System Engineering Lab,system engineering lab,Groepswerk,2026-02-26,system engineering lab_20260226_1,2026-02-26 13:30:00,2026-02-26 17:45:00,2,255.0,Thursday,13:30,17:45,Thursday 13:30-17:45,381,131,0.3438320209973753,34.38320209973753
System Engineering Lab,system engineering lab,Groepswerk,2026-02-27,system engineering lab_20260227_1,2026-02-27 08:15:00,2026-02-27 12:30:00,2,255.0,Friday,08:15,12:30,Friday 08:15-12:30,382,95,0.2486910994764398,24.86910994764398
System Engineering Lab,system engineering lab,Groepswerk,2026-03-04,system engineering lab_20260304_1,2026-03-04 08:15:00,2026-03-04 12:30:00,2,255.0,Wednesday,08:15,12:30,Wednesday 08:15-12:30,391,138,0.35294117647058826,35.294117647058826
System Engineering Lab,system engineering lab,Groepswerk,2026-03-05,system engineering lab_20260305_1,2026-03-05 13:30:00,2026-03-05 17:45:00,2,255.0,Thursday,13:30,17:45,Thursday 13:30-17:45,381,124,0.32545931758530183,32.54593175853018
System Engineering Lab,system engineering lab,Groepswerk,2026-03-06,system engineering lab_20260306_1,2026-03-06 08:15:00,2026-03-06 12:30:00,2,255.0,Friday,08:15,12:30,Friday 08:15-12:30,382,95,0.2486910994764398,24.86910994764398
System Engineering Lab,system engineering lab,Groepswerk,2026-03-11,system engineering lab_20260311_1,2026-03-11 08:15:00,2026-03-11 12:30:00,2,255.0,Wednesday,08:15,12:30,Wednesday 08:15-12:30,391,123,0.3145780051150895,31.45780051150895
System Engineering Lab,system engineering lab,Groepswerk,2026-03-12,system engineering lab_20260312_1,2026-03-12 13:30:00,2026-03-12 17:45:00,2,255.0,Thursday,13:30,17:45,Thursday 13:30-17:45,381,118,0.30971128608923887,30.971128608923888
System Engineering Lab,system engineering lab,Groepswerk,2026-03-13,system engineering lab_20260313_1,2026-03-13 08:15:00,2026-03-13 12:30:00,2,255.0,Friday,08:15,12:30,Friday 08:15-12:30,382,92,0.24083769633507854,24.083769633507853
System Engineering Lab,system engineering lab,Groepswerk,2026-03-18,system engineering lab_20260318_1,2026-03-18 08:15:00,2026-03-18 12:30:00,2,255.0,Wednesday,08:15,12:30,Wednesday 08:15-12:30,391,138,0.35294117647058826,35.294117647058826
System Engineering Lab,system engineering lab,Groepswerk,2026-03-19,system engineering lab_20260319_1,2026-03-19 13:30:00,2026-03-19 17:45:00,2,255.0,Thursday,13:30,17:45,Thursday 13:30-17:45,381,113,0.29658792650918636,29.658792650918635
System Engineering Lab,system engineering lab,Groepswerk,2026-03-20,system engineering lab_20260320_1,2026-03-20 08:15:00,2026-03-20 12:30:00,2,255.0,Friday,08:15,12:30,Friday 08:15-12:30,382,88,0.23036649214659685,23.036649214659686
System Engineering Lab,system engineering lab,Groepswerk,2026-03-25,system engineering lab_20260325_1,2026-03-25 08:15:00,2026-03-25 12:30:00,2,255.0,Wednesday,08:15,12:30,Wednesday 08:15-12:30,391,134,0.34271099744245526,34.271099744245525
System Engineering Lab,system engineering lab,Groepswerk,2026-03-26,system engineering lab_20260326_1,2026-03-26 13:30:00,2026-03-26 17:45:00,2,255.0,Thursday,13:30,17:45,Thursday 13:30-17:45,381,121,0.31758530183727035,31.758530183727036
System Engineering Lab,system engineering lab,Groepswerk,2026-03-27,system engineering lab_20260327_1,2026-03-27 08:15:00,2026-03-27 12:30:00,2,255.0,Friday,08:15,12:30,Friday 08:15-12:30,382,92,0.24083769633507854,24.083769633507853
System Engineering Lab,system engineering lab,Groepswerk,2026-04-01,system engineering lab_20260401_1,2026-04-01 08:15:00,2026-04-01 12:30:00,2,255.0,Wednesday,08:15,12:30,Wednesday 08:15-12:30,391,121,0.309462915601023,30.946291560102303
System Engineering Lab,system engineering lab,Groepswerk,2026-04-02,system engineering lab_20260402_1,2026-04-02 13:30:00,2026-04-02 17:45:00,2,255.0,Thursday,13:30,17:45,Thursday 13:30-17:45,381,101,0.2650918635170604,26.509186351706038
System Engineering Lab,system engineering lab,Groepswerk,2026-04-03,system engineering lab_20260403_1,2026-04-03 08:15:00,2026-04-03 12:30:00,2,255.0,Friday,08:15,12:30,Friday 08:15-12:30,382,80,0.2094240837696335,20.94240837696335
System Engineering Lab,system engineering lab,Groepswerk,2026-04-22,system engineering lab_20260422_1,2026-04-22 08:15:00,2026-04-22 12:30:00,2,255.0,Wednesday,08:15,12:30,Wednesday 08:15-12:30,391,117,0.29923273657289,29.923273657289002
System Engineering Lab,system engineering lab,Groepswerk,2026-04-23,system engineering lab_20260423_1,2026-04-23 13:30:00,2026-04-23 17:45:00,2,255.0,Thursday,13:30,17:45,Thursday 13:30-17:45,381,74,0.1942257217847769,19.42257217847769
System Engineering Lab,system engineering lab,Groepswerk,2026-04-24,system engineering lab_20260424_1,2026-04-24 08:15:00,2026-04-24 12:30:00,2,255.0,Friday,08:15,12:30,Friday 08:15-12:30,382,72,0.18848167539267016,18.848167539267017
System Engineering Lab,system engineering lab,Groepswerk,2026-04-29,system engineering lab_20260429_1,2026-04-29 08:15:00,2026-04-29 12:30:00,2,255.0,Wednesday,08:15,12:30,Wednesday 08:15-12:30,391,56,0.1432225063938619,14.322250639386189
System Engineering Lab,system engineering lab,Groepswerk,2026-04-30,system engineering lab_20260430_1,2026-04-30 13:30:00,2026-04-30 17:45:00,2,255.0,Thursday,13:30,17:45,Thursday 13:30-17:45,381,18,0.047244094488188976,4.724409448818897
System Engineering Lab,system engineering lab,Groepswerk,2026-05-06,system engineering lab_20260506_1,2026-05-06 08:15:00,2026-05-06 12:30:00,2,255.0,Wednesday,08:15,12:30,Wednesday 08:15-12:30,391,123,0.3145780051150895,31.45780051150895
System Engineering Lab,system engineering lab,Groepswerk,2026-05-07,system engineering lab_20260507_1,2026-05-07 13:30:00,2026-05-07 17:45:00,2,255.0,Thursday,13:30,17:45,Thursday 13:30-17:45,381,91,0.2388451443569554,23.88451443569554
System Engineering Lab,system engineering lab,Groepswerk,2026-05-08,system engineering lab_20260508_1,2026-05-08 08:15:00,2026-05-08 12:30:00,2,255.0,Friday,08:15,12:30,Friday 08:15-12:30,382,73,0.19109947643979058,19.10994764397906
System Engineering Lab,system engineering lab,Groepswerk,2026-05-13,system engineering lab_20260513_1,2026-05-13 08:15:00,2026-05-13 12:30:00,2,255.0,Wednesday,08:15,12:30,Wednesday 08:15-12:30,391,52,0.1329923273657289,13.299232736572892
System Engineering Lab,system engineering lab,Groepswerk,2026-05-20,system engineering lab_20260520_1,2026-05-20 08:15:00,2026-05-20 12:30:00,2,255.0,Wednesday,08:15,12:30,Wednesday 08:15-12:30,391,54,0.13810741687979539,13.810741687979538
System Engineering Lab,system engineering lab,Groepswerk,2026-05-21,system engineering lab_20260521_1,2026-05-21 13:30:00,2026-05-21 17:45:00,2,255.0,Thursday,13:30,17:45,Thursday 13:30-17:45,381,38,0.09973753280839895,9.973753280839896
System Engineering Lab,system engineering lab,Groepswerk,2026-05-22,system engineering lab_20260522_1,2026-05-22 08:15:00,2026-05-22 12:30:00,2,255.0,Friday,08:15,12:30,Friday 08:15-12:30,382,9,0.02356020942408377,2.356020942408377
System Engineering Project,system engineering project,Groepswerk,2026-02-09,system engineering project_20260209_1,2026-02-09 13:30:00,2026-02-09 17:45:00,1,255.0,Monday,13:30,17:45,Monday 13:30-17:45,100,4,0.04,4.0
System Engineering Project,system engineering project,Groepswerk,2026-02-12,system engineering project_20260212_1,2026-02-12 08:15:00,2026-02-12 12:30:00,1,255.0,Thursday,08:15,12:30,Thursday 08:15-12:30,120,46,0.38333333333333336,38.333333333333336
System Engineering Project,system engineering project,Groepswerk,2026-02-19,system engineering project_20260219_1,2026-02-19 08:15:00,2026-02-19 12:30:00,1,255.0,Thursday,08:15,12:30,Thursday 08:15-12:30,100,43,0.43,43.0
System Engineering Project,system engineering project,Groepswerk,2026-02-23,system engineering project_20260223_1,2026-02-23 13:30:00,2026-02-23 17:45:00,1,255.0,Monday,13:30,17:45,Monday 13:30-17:45,100,21,0.21,21.0
System Engineering Project,system engineering project,Groepswerk,2026-02-26,system engineering project_20260226_1,2026-02-26 08:15:00,2026-02-26 12:30:00,1,255.0,Thursday,08:15,12:30,Thursday 08:15-12:30,100,38,0.38,38.0
System Engineering Project,system engineering project,Groepswerk,2026-03-02,system engineering project_20260302_1,2026-03-02 13:30:00,2026-03-02 17:45:00,1,255.0,Monday,13:30,17:45,Monday 13:30-17:45,100,24,0.24,24.0
System Engineering Project,system engineering project,Groepswerk,2026-03-05,system engineering project_20260305_1,2026-03-05 08:15:00,2026-03-05 12:30:00,1,255.0,Thursday,08:15,12:30,Thursday 08:15-12:30,100,33,0.33,33.0
System Engineering Project,system engineering project,Groepswerk,2026-03-09,system engineering project_20260309_1,2026-03-09 13:30:00,2026-03-09 17:45:00,1,255.0,Monday,13:30,17:45,Monday 13:30-17:45,100,29,0.29,28.999999999999996
System Engineering Project,system engineering project,Groepswerk,2026-03-12,system engineering project_20260312_1,2026-03-12 08:15:00,2026-03-12 12:30:00,1,255.0,Thursday,08:15,12:30,Thursday 08:15-12:30,100,32,0.32,32.0
System Engineering Project,system engineering project,Groepswerk,2026-03-16,system engineering project_20260316_1,2026-03-16 13:30:00,2026-03-16 17:45:00,1,255.0,Monday,13:30,17:45,Monday 13:30-17:45,100,14,0.14,14.000000000000002
System Engineering Project,system engineering project,Groepswerk,2026-03-19,system engineering project_20260319_1,2026-03-19 08:15:00,2026-03-19 12:30:00,1,255.0,Thursday,08:15,12:30,Thursday 08:15-12:30,100,42,0.42,42.0
System Engineering Project,system engineering project,Groepswerk,2026-03-23,system engineering project_20260323_1,2026-03-23 13:30:00,2026-03-23 17:45:00,1,255.0,Monday,13:30,17:45,Monday 13:30-17:45,100,24,0.24,24.0
System Engineering Project,system engineering project,Groepswerk,2026-03-26,system engineering project_20260326_1,2026-03-26 08:15:00,2026-03-26 12:30:00,1,255.0,Thursday,08:15,12:30,Thursday 08:15-12:30,100,26,0.26,26.0
System Engineering Project,system engineering project,Groepswerk,2026-03-30,system engineering project_20260330_1,2026-03-30 13:30:00,2026-03-30 17:45:00,1,255.0,Monday,13:30,17:45,Monday 13:30-17:45,100,24,0.24,24.0
System Engineering Project,system engineering project,Groepswerk,2026-04-02,system engineering project_20260402_1,2026-04-02 08:15:00,2026-04-02 12:30:00,1,255.0,Thursday,08:15,12:30,Thursday 08:15-12:30,100,34,0.34,34.0
System Engineering Project,system engineering project,Groepswerk,2026-04-20,system engineering project_20260420_1,2026-04-20 13:30:00,2026-04-20 17:45:00,1,255.0,Monday,13:30,17:45,Monday 13:30-17:45,100,21,0.21,21.0
System Engineering Project,system engineering project,Groepswerk,2026-04-23,system engineering project_20260423_1,2026-04-23 08:15:00,2026-04-23 12:30:00,1,255.0,Thursday,08:15,12:30,Thursday 08:15-12:30,100,36,0.36,36.0
System Engineering Project,system engineering project,Groepswerk,2026-04-27,system engineering project_20260427_1,2026-04-27 13:30:00,2026-04-27 17:45:00,1,255.0,Monday,13:30,17:45,Monday 13:30-17:45,100,26,0.26,26.0
System Engineering Project,system engineering project,Groepswerk,2026-04-30,system engineering project_20260430_1,2026-04-30 08:15:00,2026-04-30 12:30:00,1,255.0,Thursday,08:15,12:30,Thursday 08:15-12:30,100,34,0.34,34.0
System Engineering Project,system engineering project,Groepswerk,2026-05-04,system engineering project_20260504_1,2026-05-04 13:30:00,2026-05-04 17:45:00,1,255.0,Monday,13:30,17:45,Monday 13:30-17:45,100,33,0.33,33.0
System Engineering Project,system engineering project,Groepswerk,2026-05-07,system engineering project_20260507_1,2026-05-07 08:15:00,2026-05-07 12:30:00,1,255.0,Thursday,08:15,12:30,Thursday 08:15-12:30,100,32,0.32,32.0
System Engineering Project,system engineering project,Groepswerk,2026-05-11,system engineering project_20260511_1,2026-05-11 13:30:00,2026-05-11 17:45:00,1,255.0,Monday,13:30,17:45,Monday 13:30-17:45,100,32,0.32,32.0
System Engineering Project,system engineering project,Groepswerk,2026-05-18,system engineering project_20260518_1,2026-05-18 13:30:00,2026-05-18 17:45:00,1,255.0,Monday,13:30,17:45,Monday 13:30-17:45,100,4,0.04,4.0
System Engineering Project,system engineering project,Groepswerk,2026-05-19,system engineering project_20260519_1,2026-05-19 08:15:00,2026-05-19 17:30:00,1,555.0,Tuesday,08:15,17:30,Tuesday 08:15-17:30,100,38,0.38,38.0
System Engineering Project,system engineering project,Groepswerk,2026-05-21,system engineering project_20260521_1,2026-05-21 08:15:00,2026-05-21 12:30:00,1,255.0,Thursday,08:15,12:30,Thursday 08:15-12:30,100,2,0.02,2.0
The IT Professional,the it professional,Gewoon vak,2025-09-29,the it professional_20250929_1,2025-09-29 13:30:00,2025-09-29 17:45:00,1,255.0,Monday,13:30,17:45,Monday 13:30-17:45,235,109,0.46382978723404256,46.38297872340426
The IT Professional,the it professional,Gewoon vak,2025-10-06,the it professional_20251006_1,2025-10-06 13:30:00,2025-10-06 17:45:00,1,255.0,Monday,13:30,17:45,Monday 13:30-17:45,235,33,0.14042553191489363,14.042553191489363
The IT Professional,the it professional,Gewoon vak,2025-10-13,the it professional_20251013_1,2025-10-13 13:30:00,2025-10-13 17:45:00,1,255.0,Monday,13:30,17:45,Monday 13:30-17:45,235,0,0.0,0.0
The IT Professional,the it professional,Gewoon vak,2025-10-20,the it professional_20251020_1,2025-10-20 13:30:00,2025-10-20 17:45:00,1,255.0,Monday,13:30,17:45,Monday 13:30-17:45,235,69,0.2936170212765957,29.361702127659573
The IT Professional,the it professional,Gewoon vak,2025-10-27,the it professional_20251027_1,2025-10-27 13:30:00,2025-10-27 17:45:00,1,255.0,Monday,13:30,17:45,Monday 13:30-17:45,235,97,0.4127659574468085,41.27659574468085
The IT Professional,the it professional,Gewoon vak,2025-11-17,the it professional_20251117_1,2025-11-17 13:30:00,2025-11-17 17:45:00,1,255.0,Monday,13:30,17:45,Monday 13:30-17:45,235,5,0.02127659574468085,2.127659574468085
